  Time[s]  W_orig[kg]  W_clean[kg]  W_interp[kg]  Disch[l/s]
36066   70.23   70.23   70.23    1.04
36077   70.39   70.39   70.39    1.04
36087   70.22   70.22   70.22    1.04
36097   70.30   70.30   70.30    1.04
36107   70.43   70.43   70.43    1.04
36117   70.44   70.44   70.44    1.04
36127   70.30   70.30   70.30    1.04
36137   70.49   70.49   70.49    1.04
36147   72.47 -999.00   70.46    1.03
36162   70.43   70.43   70.43    1.04
36173   70.33   70.33   70.33    1.04
36183   70.23   70.23   70.23    1.03
36193   72.93 -999.00   71.29    1.03
36203   72.35   72.35   72.35    1.03
36214   70.36   70.36   70.36    1.03
36224   73.51 -999.00   70.43    1.03
36234   70.49   70.49   70.49    1.04
36244   70.49   70.49   70.49    1.03
36254   70.63   70.63   70.63    1.05
36264   70.60   70.60   70.60    1.03
36274   70.39   70.39   70.39    1.03
36284   70.52   70.52   70.52    1.04
36294   71.45 -999.00   70.46    1.03
36304   70.39   70.39   70.39    1.03
36315   70.57 -999.00   70.39    1.04
36325   70.39   70.39   70.39    1.04
36335   70.52   70.52   70.52    1.04
36345   70.59   70.59   70.59    1.04
36355   70.65   70.65   70.65    1.04
36365   70.55   70.55   70.55    1.04
36375   70.59   70.59   70.59    1.04
36386   70.52   70.52   70.52    1.04
36396   70.76   70.76   70.76    1.04
36406   70.76   70.76   70.76    1.04
36416   70.88   70.88   70.88    1.04
36426   70.62   70.62   70.62    1.03
36436   70.63   70.63   70.63    1.04
36446   70.92 -999.00   70.68    1.04
36456   70.73   70.73   70.73    1.04
36466   73.41 -999.00   71.17    1.03
36476   71.61   71.61   71.61    1.04
36487   70.99   70.99   70.99    1.03
36497   70.75   70.75   70.75    1.04
36507   72.29 -999.00   70.83    1.03
36517   70.91   70.91   70.91    1.04
36527   70.88   70.88   70.88    1.03
36537   74.01 -999.00   71.29    1.03
36547   71.71   71.71   71.71    1.04
36564   70.83   70.83   70.83    1.03
36574   70.80   70.80   70.80    1.03
36584   70.88   70.88   70.88    1.04
36594   70.81   70.81   70.81    1.03
36604   70.78   70.78   70.78    1.03
36614   70.81   70.81   70.81    1.03
36624   71.04   71.04   71.04    1.05
36634   70.91   70.91   70.91    1.04
36644   70.76   70.76   70.76    1.04
36655   70.88   70.88   70.88    1.04
36665   73.75 -999.00   70.87    1.03
36675   70.86   70.86   70.86    1.04
36685   70.88   70.88   70.88    1.04
36695   71.00   71.00   71.00    1.04
36705   70.78   70.78   70.78    1.03
36715   70.78   70.78   70.78    1.04
36725   70.92   70.92   70.92    1.04
36735   70.81   70.81   70.81    1.03
36746   71.07   71.07   71.07    1.04
36756   73.27 -999.00   71.40    1.03
36766   71.73   71.73   71.73    1.04
36776   70.96   70.96   70.96    1.04
36786   71.00   71.00   71.00    1.04
36796   70.92   70.92   70.92    1.03
36806   71.05   71.05   71.05    1.04
36816   71.82 -999.00   70.97    1.04
36826   70.89   70.89   70.89    1.03
36837   70.94   70.94   70.94    1.04
36847   71.10   71.10   71.10    1.04
36857   70.97   70.97   70.97    1.04
36867   71.23 -999.00   70.97    1.03
36877   70.97   70.97   70.97    1.04
36893   70.94   70.94   70.94    1.03
36903   70.94   70.94   70.94    1.03
36913   71.18   71.18   71.18    1.04
36923   71.18   71.18   71.18    1.04
36933   70.92   70.92   70.92    1.03
36943   70.97   70.97   70.97    1.04
36953   72.06 -999.00   71.02    1.04
36964   71.07   71.07   71.07    1.04
36974   71.20   71.20   71.20    1.04
36984   70.96   70.96   70.96    1.03
36994   71.16   71.16   71.16    1.04
37004   71.02   71.02   71.02    1.04
37014   71.07   71.07   71.07    1.03
37024   71.07   71.07   71.07    1.03
37034   71.33 -999.00   71.01    1.03
37045   70.94   70.94   70.94    1.03
37055   71.02   71.02   71.02    1.03
37065   71.07   71.07   71.07    1.04
37075   70.96   70.96   70.96    1.04
37085   72.08 -999.00   71.03    1.03
37095   71.10   71.10   71.10    1.04
37105   72.19 -999.00   71.17    1.04
37115   71.24   71.24   71.24    1.04
37125   71.18   71.18   71.18    1.04
37136   71.07   71.07   71.07    1.03
37146   71.33   71.33   71.33    1.03
37156   71.29   71.29   71.29    1.04
37166   71.05   71.05   71.05    1.04
37176   71.31 -999.00   71.04    1.04
37186   71.02   71.02   71.02    1.03
37197   71.21   71.21   71.21    1.04
37207   71.33   71.33   71.33    1.03
37217   71.07   71.07   71.07    1.03
37227   71.94 -999.00   71.24    1.03
37237   71.42   71.42   71.42    1.04
37247   71.12   71.12   71.12    1.03
37257   71.89 -999.00   71.12    1.05
37272   71.13   71.13   71.13    1.03
37283   71.26   71.26   71.26    1.04
37293   71.47   71.47   71.47    1.03
37303   71.34   71.34   71.34    1.04
37313   71.23   71.23   71.23    1.03
37323   71.50   71.50   71.50    1.03
37333   71.76 -999.00   71.40    1.04
37344   71.29   71.29   71.29    1.03
37354   71.23   71.23   71.23    1.04
37364   71.86 -999.00   71.33    1.04
37374   71.42   71.42   71.42    1.04
37384   71.13   71.13   71.13    1.03
37394   71.57   71.57   71.57    1.03
37404   71.42   71.42   71.42    1.03
37414   71.29   71.29   71.29    1.04
37424   71.41   71.41   71.41    1.04
37434   71.31   71.31   71.31    1.04
37444   71.26   71.26   71.26    1.04
37454   71.20   71.20   71.20    1.03
37465   71.28   71.28   71.28    1.04
37475   71.31   71.31   71.31    1.04
37485   71.23   71.23   71.23    1.04
37495   71.34   71.34   71.34    1.04
37505   71.41   71.41   71.41    1.05
37515   71.28   71.28   71.28    1.04
37525   71.39   71.39   71.39    1.04
37535   71.33   71.33   71.33    1.04
37546   71.44   71.44   71.44    1.04
37556   74.78 -999.00   71.38    1.03
37566   71.33   71.33   71.33    1.04
37576   71.45   71.45   71.45    1.04
37586   71.31   71.31   71.31    1.03
37596   72.42 -999.00   71.37    1.04
37606   71.42   71.42   71.42    1.04
37616   71.55   71.55   71.55    1.04
37626   71.52   71.52   71.52    1.04
37636   71.73   71.73   71.73    1.04
37646   72.03 -999.00   71.66    1.04
37657   71.58   71.58   71.58    1.04
37667   71.45   71.45   71.45    1.04
37677   71.53   71.53   71.53    1.04
37687   71.49   71.49   71.49    1.04
37697   72.06 -999.00   71.45    1.04
37707   71.42   71.42   71.42    1.03
37717   72.40 -999.00   71.52    1.04
37727   71.61   71.61   71.61    1.04
37737   71.41   71.41   71.41    1.03
37747   71.45   71.45   71.45    1.03
37757   71.60   71.60   71.60    1.04
37773   71.57   71.57   71.57    1.04
37783   71.41   71.41   71.41    1.03
37793   71.52   71.52   71.52    1.04
37803   71.71   71.71   71.71    1.04
37813   73.78 -999.00   71.65    1.03
37823   71.58   71.58   71.58    1.04
37833   71.47   71.47   71.47    1.03
37843   71.65   71.65   71.65    1.04
37854   71.63   71.63   71.63    1.04
37864   71.58   71.58   71.58    1.04
37874   71.74   71.74   71.74    1.04
37884   72.40   72.40   72.40    1.04
37894   73.61 -999.00   72.00    1.04
37904   71.60   71.60   71.60    1.04
37914   74.09 -999.00   71.57    1.04
37924   71.53   71.53   71.53    1.04
37934   74.22 -999.00   71.69    1.03
37944   71.84   71.84   71.84    1.04
37954   71.63   71.63   71.63    1.04
37964   71.58   71.58   71.58    1.03
37975   73.59 -999.00   71.68    1.03
37985   71.77   71.77   71.77    1.04
37995   71.74   71.74   71.74    1.04
38005   71.68   71.68   71.68    1.04
38015   71.61   71.61   71.61    1.03
38025   71.82 -999.00   71.62    1.04
38035   71.63   71.63   71.63    1.04
38045   72.37 -999.00   71.61    1.03
38055   71.60   71.60   71.60    1.03
38065   71.71   71.71   71.71    1.04
38076   71.69   71.69   71.69    1.04
38086   71.60   71.60   71.60    1.04
38096   71.73   71.73   71.73    1.04
38106   71.69   71.69   71.69    1.03
38116   71.92   71.92   71.92    1.04
38126   71.81   71.81   71.81    1.04
38136   71.81   71.81   71.81    1.04
38146   71.65   71.65   71.65    1.04
38156   71.57   71.57   71.57    1.04
38167   71.69   71.69   71.69    1.03
38177   71.61   71.61   71.61    1.03
38187   71.97   71.97   71.97    1.05
38197   72.43 -999.00   71.84    1.04
38207   71.71   71.71   71.71    1.04
38222   72.03 -999.00   71.77    1.04
38233   71.81   71.81   71.81    1.04
38243   71.94   71.94   71.94    1.04
38253   72.75   72.75   72.75    1.04
38263   74.42 -999.00   72.30    1.03
38273   71.84   71.84   71.84    1.04
38284   71.87   71.87   71.87    1.04
38294   71.95   71.95   71.95    1.04
38304   71.82   71.82   71.82    1.03
38314   71.79   71.79   71.79    1.04
38324   72.35 -999.00   71.92    1.04
38334   72.05   72.05   72.05    1.04
38344   71.97   71.97   71.97    1.04
38354   71.89   71.89   71.89    1.04
38364   71.81   71.81   71.81    1.04
38375   71.87   71.87   71.87    1.04
38385   71.87   71.87   71.87    1.03
38395   72.05 -999.00   71.88    1.04
38405   71.89   71.89   71.89    1.03
38415   71.87   71.87   71.87    1.04
38425   71.87   71.87   71.87    1.03
38435   71.89   71.89   71.89    1.04
38446   72.16 -999.00   71.93    1.04
38456   71.97   71.97   71.97    1.04
38466   71.87   71.87   71.87    1.03
38476   72.00   72.00   72.00    1.04
38486   72.14   72.14   72.14    1.04
38496   71.97   71.97   71.97    1.03
38506   72.02   72.02   72.02    1.04
38516   72.03   72.03   72.03    1.04
38526   72.10   72.10   72.10    1.04
38536   72.10   72.10   72.10    1.04
38547   72.21   72.21   72.21    1.04
38557   72.05   72.05   72.05    1.04
38567   72.13   72.13   72.13    1.04
38577   72.19   72.19   72.19    1.04
38587   72.05   72.05   72.05    1.03
38597   74.73 -999.00   72.13    1.04
38607   72.21   72.21   72.21    1.04
38617   72.42 -999.00   72.19    1.04
38632   72.16   72.16   72.16    1.03
38643   72.27   72.27   72.27    1.04
38653   72.13   72.13   72.13    1.04
38664   74.78 -999.00   73.35    1.04
38674   74.46   74.46   74.46    1.03
38684   72.22   72.22   72.22    1.03
38694   72.75   72.75   72.75    1.05
38704   74.75 -999.00   73.45    1.03
38714   74.15   74.15   74.15    1.03
38724   72.42   72.42   72.42    1.04
38734   72.34   72.34   72.34    1.04
38745   72.29   72.29   72.29    1.04
38755   72.30   72.30   72.30    1.04
38765   72.45   72.45   72.45    1.04
38775   72.47   72.47   72.47    1.04
38785   72.32   72.32   72.32    1.03
38795   72.34   72.34   72.34    1.04
38805   73.12 -999.00   72.33    1.04
38815   72.32   72.32   72.32    1.03
38826   72.27   72.27   72.27    1.04
38836   72.35   72.35   72.35    1.04
38846   72.45   72.45   72.45    1.04
38856   72.47   72.47   72.47    1.04
38866   72.32   72.32   72.32    1.04
38876   72.47   72.47   72.47    1.04
38886   72.37   72.37   72.37    1.03
38896   72.51   72.51   72.51    1.04
38906   72.51   72.51   72.51    1.03
38916   72.35   72.35   72.35    1.03
38926   73.06 -999.00   72.44    1.03
38937   72.55   72.55   72.55    1.04
38947   72.37   72.37   72.37    1.03
38957   72.63   72.63   72.63    1.03
38967   72.58   72.58   72.58    1.04
38982   72.35   72.35   72.35    1.03
38993   72.42   72.42   72.42    1.03
39003   72.63 -999.00   72.44    1.04
39013   72.47   72.47   72.47    1.03
39023   72.50   72.50   72.50    1.03
39033   72.51   72.51   72.51    1.03
39043   72.47   72.47   72.47    1.03
39053   72.67   72.67   72.67    1.04
39063   72.55   72.55   72.55    1.04
39074   73.96 -999.00   72.55    1.04
39084   72.55   72.55   72.55    1.03
39094   72.67   72.67   72.67    1.04
39104   72.59   72.59   72.59    1.03
39114   72.61   72.61   72.61    1.04
39124   72.51   72.51   72.51    1.03
39134   72.51   72.51   72.51    1.04
39144   75.42 -999.00   72.64    1.03
39155   72.79   72.79   72.79    1.04
39165   72.75   72.75   72.75    1.04
39175   74.83 -999.00   72.71    1.03
39185   72.66   72.66   72.66    1.04
39195   72.79   72.79   72.79    1.04
39205   72.87   72.87   72.87    1.03
39215   72.92   72.92   72.92    1.04
39225   72.87   72.87   72.87    1.04
39236   74.22 -999.00   72.86    1.04
39246   72.85   72.85   72.85    1.04
39256   72.74   72.74   72.74    1.04
39266   72.83   72.83   72.83    1.04
39276   72.79   72.79   72.79    1.04
39286   73.65 -999.00   72.75    1.03
39296   72.72   72.72   72.72    1.04
39306   73.19   73.19   73.19    1.04
39316   73.49 -999.00   73.03    1.03
39326   72.87   72.87   72.87    1.04
39337   74.17 -999.00   72.84    1.04
39347   72.82   72.82   72.82    1.04
39357   73.46 -999.00   72.76    1.03
39367   72.71   72.71   72.71    1.04
39377   72.75   72.75   72.75    1.04
39387   72.87   72.87   72.87    1.04
39403   72.93   72.93   72.93    1.03
39413   72.83   72.83   72.83    1.04
39423   72.77   72.77   72.77    1.04
39434   72.95   72.95   72.95    1.04
39444   73.16 -999.00   72.87    1.03
39454   72.79   72.79   72.79    1.03
39464   74.60 -999.00   72.81    1.04
39474   72.83   72.83   72.83    1.03
39484   73.45 -999.00   72.87    1.04
39494   72.90   72.90   72.90    1.04
39504   72.87   72.87   72.87    1.04
39514   74.71 -999.00   72.85    1.03
39524   72.83   72.83   72.83    1.04
39535   75.24 -999.00   72.94    1.04
39545   73.03   73.03   73.03    1.04
39555   73.08   73.08   73.08    1.04
39565   72.90   72.90   72.90    1.04
39575   72.88   72.88   72.88    1.03
39585   72.83   72.83   72.83    1.03
39595   72.87   72.87   72.87    1.03
39605   73.77 -999.00   72.88    1.03
39615   72.88   72.88   72.88    1.04
39625   72.88   72.88   72.88    1.04
39636   72.87   72.87   72.87    1.03
39646   72.83   72.83   72.83    1.04
39656   72.77   72.77   72.77    1.03
39666   73.25   73.25   73.25    1.05
39676   73.53 -999.00   73.06    1.04
39686   72.87   72.87   72.87    1.03
39696   72.88   72.88   72.88    1.03
39706   73.11   73.11   73.11    1.04
39716   73.01   73.01   73.01    1.04
39726   76.13 -999.00   73.02    1.03
39737   73.03   73.03   73.03    1.04
39747   73.04   73.04   73.04    1.04
39757   72.96   72.96   72.96    1.03
39767   73.03   73.03   73.03    1.04
39777   73.11   73.11   73.11    1.04
39787   73.03   73.03   73.03    1.04
39797   73.04   73.04   73.04    1.03
39813   73.12   73.12   73.12    1.04
39823   73.11   73.11   73.11    1.04
39833   73.32 -999.00   73.11    1.04
39843   73.11   73.11   73.11    1.04
39853   73.09   73.09   73.09    1.04
39863   73.04   73.04   73.04    1.04
39874   73.04   73.04   73.04    1.03
39884   75.10   75.10   75.10    1.04
39894   76.00   76.00   76.00    1.03
39904   76.05   76.05   76.05    1.03
39914   73.14   73.14   73.14    1.04
39924   73.16   73.16   73.16    1.04
39934   73.14   73.14   73.14    1.04
39944   73.12   73.12   73.12    1.03
39954   74.12   74.12   74.12    1.05
39965   75.34 -999.00   73.74    1.04
39975   73.40   73.40   73.40    1.04
39985   73.17   73.17   73.17    1.03
39995   73.33   73.33   73.33    1.04
40005   73.30   73.30   73.30    1.04
40015   73.30   73.30   73.30    1.04
40025   73.27   73.27   73.27    1.04
40036   73.19   73.19   73.19    1.04
40046   73.22   73.22   73.22    1.04
40056   73.28   73.28   73.28    1.03
40066   73.41   73.41   73.41    1.04
40076   73.51   73.51   73.51    1.04
40086   73.45   73.45   73.45    1.04
40096   73.35   73.35   73.35    1.03
40106   73.54   73.54   73.54    1.04
40116   73.61   73.61   73.61    1.04
40126   73.41   73.41   73.41    1.04
40137   73.56   73.56   73.56    1.04
40147   74.55 -999.00   73.49    1.05
40157   73.43   73.43   73.43    1.04
40167   73.48   73.48   73.48    1.04
40177   73.75 -999.00   73.44    1.03
40193   73.38   73.38   73.38    1.03
40203   73.49   73.49   73.49    1.04
40214   73.61   73.61   73.61    1.04
40224   73.49   73.49   73.49    1.04
40234   73.53   73.53   73.53    1.04
40244   73.62   73.62   73.62    1.04
40254   73.64   73.64   73.64    1.04
40264   73.57   73.57   73.57    1.04
40274   73.49   73.49   73.49    1.04
40284   73.67   73.67   73.67    1.03
40294   74.33 -999.00   73.64    1.05
40305   73.61   73.61   73.61    1.04
40315   73.57   73.57   73.57    1.04
40325   75.26 -999.00   73.57    1.03
40335   73.57   73.57   73.57    1.04
40345   73.69   73.69   73.69    1.04
40355   73.48   73.48   73.48    1.03
40365   73.51   73.51   73.51    1.04
40375   73.67   73.67   73.67    1.05
40385   73.62   73.62   73.62    1.04
40396   73.75   73.75   73.75    1.04
40406   73.65   73.65   73.65    1.04
40416   73.57   73.57   73.57    1.04
40426   74.91 -999.00   73.57    1.03
